subentry,X4file,target,reaction,measure,description,ENmin,ENmax,rows,uncertainties,authors,year,reference
"13688002","13688.x4","N-14","N,G","CS","Spectrum average Cross section for 14N(n,gamma)15N","2.5299999999999998e-08","2.5299999999999998e-08","58"," ","E.T.Jurney,J.W.Starner,J.E.Lynn,S.Raman","1997","Physical Review,Part C,Nuclear Physics 56,118 (1997)"
"13697002","13697.x4","N-14","N,INL","DA","Partial diff. gamma em. cross section d/dA for 14N(n,Inelastic)14N","3.45","3.45","10"," ","P.Staples,J.J.Egan,G.H.R.Kegel,A.Mittler","1997","Nuclear Science and Engineering 126,168 (1997)"
"13697003","13697.x4","N-14","N,INL","DA","times 4 pi Differential c/s with respect to angle for 14N(n,Inelastic)14N","2.65","3.55","10"," ","P.Staples,J.J.Egan,G.H.R.Kegel,A.Mittler","1997","Nuclear Science and Engineering 126,168 (1997)"
"13868002","13868.x4","N-14","N,G","CS","Cross section for 14N(n,gamma)15N","2.5299999999999998e-08","2.5299999999999998e-08","20"," ","R.E.Maerker","1972","Report other than progress report: ORNL-TM-3957  (1972)"
"13868002","13868.x4","N-14","N,G","CS","Cross section for 14N(n,gamma)15N","2.5299999999999998e-08","2.5299999999999998e-08","20"," ","R.E.Maerker","1972","Report other than progress report: ORNL-TM-3957  (1972)"
"13974002","13974.x4","N-14","N,P","CS","times square-root(E) Cross section for 14N(n,p)14C","2.44e-08","4.18e-06","21"," ","P.E.Koehler","1993","Physical Review,Part C,Nuclear Physics 48,439 (1993)"
"13978002","13978.x4","N-14","N,G","DA","Partial differential cross section d/dA for 14N(n,gamma)15N","5.55","13.0","37"," ","S.A.Wender,H.R.Weller,N.R.Roberson,D.R.Tilley,R.G.Seyler","1982","Physical Review,Part C,Nuclear Physics 25,89 (1982)"
"13978002","13978.x4","N-14","N,G","DA","Partial differential cross section d/dA for 14N(n,gamma)15N","5.55","13.0","37"," ","S.A.Wender,H.R.Weller,N.R.Roberson,D.R.Tilley,R.G.Seyler","1982","Physical Review,Part C,Nuclear Physics 25,89 (1982)"
"13978003","13978.x4","N-14","N,G","DA","Relative data Differential c/s with respect to angle for 14N(n,gamma)15N","7.0","13.0","39"," ","S.A.Wender,H.R.Weller,N.R.Roberson,D.R.Tilley,R.G.Seyler","1982","Physical Review,Part C,Nuclear Physics 25,89 (1982)"
"13978003","13978.x4","N-14","N,G","DA","Relative data Differential c/s with respect to angle for 14N(n,gamma)15N","7.0","13.0","39"," ","S.A.Wender,H.R.Weller,N.R.Roberson,D.R.Tilley,R.G.Seyler","1982","Physical Review,Part C,Nuclear Physics 25,89 (1982)"
"13979004","13979.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","11.0","17.0","70"," ","L.Anli,H.G.Pfutzner,C.R.Howell,R.L.Walter","1989","Chinese J.of Nuclear Physics (Beijing). 11,(3),1 (1989)"
"20064002","20064.x4","N-14","N,A","DA","Relative data Differential c/s with respect to angle for 14N(n,alpha)11B","14.1","14.1","8"," ","R.Bachinger,M.Uhl","1968","Nuclear Physics,Section A 116,673 (1968); Oesterr.Akad.Wiss.,Math-Naturw.Kl.,Sitzungsber. 176,209 (1968); Private communication: Bachinger  (1971)"
"20064003","20064.x4","N-14","N,A","DA","Relative data Differential c/s with respect to angle for 14N(n,alpha)11B","14.1","14.1","8"," ","R.Bachinger,M.Uhl","1968","Nuclear Physics,Section A 116,673 (1968); Oesterr.Akad.Wiss.,Math-Naturw.Kl.,Sitzungsber. 176,209 (1968); Private communication: Bachinger  (1971)"
"20064004","20064.x4","N-14","N,A","DA","Relative data Differential c/s with respect to angle for 14N(n,alpha)11B","14.1","14.1","8"," ","R.Bachinger,M.Uhl","1968","Nuclear Physics,Section A 116,673 (1968); Oesterr.Akad.Wiss.,Math-Naturw.Kl.,Sitzungsber. 176,209 (1968); Private communication: Bachinger  (1971)"
"20064005","20064.x4","N-14","N,A","DA","Relative data Differential c/s with respect to angle for 14N(n,alpha)11B","14.1","14.1","8"," ","R.Bachinger,M.Uhl","1968","Nuclear Physics,Section A 116,673 (1968); Oesterr.Akad.Wiss.,Math-Naturw.Kl.,Sitzungsber. 176,209 (1968); Private communication: Bachinger  (1971)"
"20106002","20106.x4","N-14","N,2N","CS","Cross section for 14N(n,2n)13N","14.8","14.8","1"," ","B.Grimeland,E.Kjellsby,J.Vines","1965","Physical Review 137,B878 (1965)"
"20163002","20163.x4","N-14","N,EL","CS","Cross section for 14N(n,Elastic)14N","14.8","14.8","1"," ","B.Lundberg,S.Schwarz,H.O.Zetterstroem","1967","Arkiv foer Fysik 34,247 (1967)"
"20163003","20163.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","14.8","14.8","22"," ","B.Lundberg,S.Schwarz,H.O.Zetterstroem","1967","Arkiv foer Fysik 34,247 (1967)"
"20245002","20245.x4","N-14","N,INL","DA","Partial diff. gamma em. cross section d/dA for 14N(n,Inelastic)14N"," "," ","9"," ","K.Nyberg-Ponnert,B.Joensson,I.Bergqvist","1971","Physica Scripta 4,165 (1971)"
"20245003","20245.x4","N-14","N,P","DA","Partial diff. gamma em. cross section d/dA for 14N(n,p)14C"," "," ","2"," ","K.Nyberg-Ponnert,B.Joensson,I.Bergqvist","1971","Physica Scripta 4,165 (1971)"
"20249004","20249.x4","N-14","N,NON","CS","Cross section for 14N(n,Nonelastic)","5.9","6.9","2"," ","G.Nystroem,H.Conde,B.Lundberg,L.G.Stroemberg","1972","Physica Scripta 5,175 (1972); Private communication: Stroemberg  (1972)"
"20273002","20273.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","14.1","14.1","17"," ","M.Hyakutake,H.Tawara,M.Matoba,M.Sonoda,A.Katase,Y.Wakuta,S.Nakamura","1971","Progress report: EANDC(J)-22 30 (1971); Private communication: Sonoda  (1971)"
"20273003","20273.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","14.1","14.1","40"," ","M.Hyakutake,H.Tawara,M.Matoba,M.Sonoda,A.Katase,Y.Wakuta,S.Nakamura","1971","Progress report: EANDC(J)-22 30 (1971); Private communication: Sonoda  (1971)"
"20273004","20273.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","14.1","14.1","45"," ","M.Hyakutake,H.Tawara,M.Matoba,M.Sonoda,A.Katase,Y.Wakuta,S.Nakamura","1971","Progress report: EANDC(J)-22 30 (1971); Private communication: Sonoda  (1971)"
"20315002","20315.x4","N-14","N,2N","CS","Cross section for 14N(n,2n)13N","14.7","14.7","1"," ","H.Ishikawa","1970","J. of Nuclear Science and Technology,Tokyo 7,534 (1970)"
"20475004","20475.x4","N-14","N,A","CS","Partial cross section for 14N(n,alpha)11B","14.1","14.1","2"," ","M.Bormann,D.Kaack,V.Schroeder,W.Scobel,L.Wilde","1973","Zeitschrift fuer Physik 258,285 (1973); Progress report: EANDC(E)-115 66 (1969); Progress report: EANDC(E)-127 36 (1970); Progress report: EANDC(E)-150SUP 29 (1972); Private communication: Scobel  (1973)"
"20475005","20475.x4","N-14","N,A","DA","Partial differential cross section d/dA for 14N(n,alpha)11B","14.1","14.1","30"," ","M.Bormann,D.Kaack,V.Schroeder,W.Scobel,L.Wilde","1973","Zeitschrift fuer Physik 258,285 (1973); Progress report: EANDC(E)-115 66 (1969); Progress report: EANDC(E)-127 36 (1970); Progress report: EANDC(E)-150SUP 29 (1972); Private communication: Scobel  (1973)"
"20517003","20517.x4","N-14","N,A","DA","Partial differential cross section d/dA for 14N(n,alpha)11B","14.8","18.8","540"," ","W.Salathe,E.Baumgartner,P.Huber","1971","Helvetica Physica Acta 44,815 (1971); Private communication: Baumgartner  (1971); Progress report: EANDC(OR)-93  (1970); Helvetica Physica Acta 43,437 (1970)"
"20546006","20546.x4","N-14","N,A","DA","Partial differential cross section d/dA for 14N(n,alpha)11B","13.9","13.9","19"," ","G.Staudt","1974","Private communication: Staudt  (1974); Zeitschrift fuer Physik,Section A 287,(2),211 (1978); Zeitschrift fuer Physik,Section A 281,(2),107 (1977); Int.Conf.on Neutr.Phys.and Nucl.Data,Harwell 1978 ,751 (1978); 2.Symp.on Neutron Induced Reactions,Smolenice 1979 ,35 (1979); Progress report: NEANDC(E)-192 (5),79 (1978); Nuclear Instrum.and Methods in Physics Res. 81,141 (1970)"
"20546007","20546.x4","N-14","N,A","DA","Partial differential cross section d/dA for 14N(n,alpha)11B","13.9","13.9","13"," ","G.Staudt","1974","Private communication: Staudt  (1974); Zeitschrift fuer Physik,Section A 287,(2),211 (1978); Zeitschrift fuer Physik,Section A 281,(2),107 (1977); Int.Conf.on Neutr.Phys.and Nucl.Data,Harwell 1978 ,751 (1978); 2.Symp.on Neutron Induced Reactions,Smolenice 1979 ,35 (1979); Progress report: NEANDC(E)-192 (5),79 (1978); Nuclear Instrum.and Methods in Physics Res. 81,141 (1970)"
"20546008","20546.x4","N-14","N,A","DA","Partial differential cross section d/dA for 14N(n,alpha)11B","13.9","13.9","1"," ","G.Staudt","1974","Private communication: Staudt  (1974); Zeitschrift fuer Physik,Section A 287,(2),211 (1978); Zeitschrift fuer Physik,Section A 281,(2),107 (1977); Int.Conf.on Neutr.Phys.and Nucl.Data,Harwell 1978 ,751 (1978); 2.Symp.on Neutron Induced Reactions,Smolenice 1979 ,35 (1979); Progress report: NEANDC(E)-192 (5),79 (1978); Nuclear Instrum.and Methods in Physics Res. 81,141 (1970)"
"20546009","20546.x4","N-14","N,A","DA","Partial differential cross section d/dA for 14N(n,alpha)11B","13.9","13.9","8"," ","G.Staudt","1974","Private communication: Staudt  (1974); Zeitschrift fuer Physik,Section A 287,(2),211 (1978); Zeitschrift fuer Physik,Section A 281,(2),107 (1977); Int.Conf.on Neutr.Phys.and Nucl.Data,Harwell 1978 ,751 (1978); 2.Symp.on Neutron Induced Reactions,Smolenice 1979 ,35 (1979); Progress report: NEANDC(E)-192 (5),79 (1978); Nuclear Instrum.and Methods in Physics Res. 81,141 (1970)"
"20546010","20546.x4","N-14","N,A","DA","Partial differential cross section d/dA for 14N(n,alpha)11B","13.9","13.9","8"," ","G.Staudt","1974","Private communication: Staudt  (1974); Zeitschrift fuer Physik,Section A 287,(2),211 (1978); Zeitschrift fuer Physik,Section A 281,(2),107 (1977); Int.Conf.on Neutr.Phys.and Nucl.Data,Harwell 1978 ,751 (1978); 2.Symp.on Neutron Induced Reactions,Smolenice 1979 ,35 (1979); Progress report: NEANDC(E)-192 (5),79 (1978); Nuclear Instrum.and Methods in Physics Res. 81,141 (1970)"
"20546015","20546.x4","N-14","N,A","DA","Differential c/s with respect to angle for 14N(n,alpha)11B","13.9","13.9","6"," ","G.Staudt","1974","Private communication: Staudt  (1974); Zeitschrift fuer Physik,Section A 287,(2),211 (1978); Zeitschrift fuer Physik,Section A 281,(2),107 (1977); Int.Conf.on Neutr.Phys.and Nucl.Data,Harwell 1978 ,751 (1978); 2.Symp.on Neutron Induced Reactions,Smolenice 1979 ,35 (1979); Progress report: NEANDC(E)-192 (5),79 (1978); Nuclear Instrum.and Methods in Physics Res. 81,141 (1970)"
"20675002","20675.x4","N-14","N,P","CS","Cross section for 14N(n,p)14C","14.7","14.7","1"," ","H.Felber,H.Friedmann","1976","Zeitschrift fuer Physik,Section A 276,(1),75 (1976)"
"20799002","20799.x4","N-14","N,2N","CS","Cross section for 14N(n,2n)13N","14.78","14.78","1"," ","J.C.Robertson,B.Audric,P.Kolkowski","1973","Journal of Nuclear Energy 27,531 (1973)"
"20867002","20867.x4","N-14","N,2N","CS","Cross section for 14N(n,2n)13N","14.65","19.0","5"," ","T.B.Ryves,P.Kolkowski,K.J.Zieba","1978","Jour. of Physics,Part G (Nucl.and Part.Phys.) 4,(11),1783 (1978); Metrologia 14,127 (1978)"
"20887002","20887.x4","N-14","N,2N","CS","Cross section for 14N(n,2n)13N","13.2","18.8","12"," ","M.Bormann,E.Fretwurst,P.Schehka,G.Wrege,H.Buettner,A.Lindner,H.Meldner","1965","Nuclear Physics 63,438 (1965); Progress report: EANDC(E)-49 4 (1963); Progress report: INDC(EUR)-003 4 (1963); Progress report: EANDC(E)-57 18 (1965); Progress report: EANDC(E)-66 42 (1966)"
"20889002","20889.x4","N-14","N,2N","CS","Cross section for 14N(n,2n)13N","14.7","14.7","1"," ","A.Pasquarelli","1967","Nuclear Physics,Section A 93,218 (1967)"
"20920002","20920.x4","N-14","N,A","CS","Partial cross section for 14N(n,alpha)11B","2.48","6.37","50"," ","W.Scobel,R.W.Fink,M.Bormann","1966","Zeitschrift fuer Physik 197,124 (1966)"
"20920003","20920.x4","N-14","N,A","CS","Partial cross section for 14N(n,alpha)11B","4.29","6.37","42"," ","W.Scobel,R.W.Fink,M.Bormann","1966","Zeitschrift fuer Physik 197,124 (1966)"
"20920004","20920.x4","N-14","N,T","CS","Partial cross section for 14N(n,t)12C","5.65","6.37","14"," ","W.Scobel,R.W.Fink,M.Bormann","1966","Zeitschrift fuer Physik 197,124 (1966)"
"21167004","21167.x4","N-14","N,EL","CS","Free-atom cross section for 14N(n,Elastic)14N","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","A.Gibert,R.Keller,J.Rossel","1946","Helvetica Physica Acta 19,493 (1946)"
"21169002","21169.x4","N-14","N,A","CS","Cross section for 14N(n,alpha)11B","1.96","3.67","37"," ","W.Bollmann,W.Zuenti","1951","Helvetica Physica Acta 24,517 (1951)"
"21169003","21169.x4","N-14","N,P","CS","Cross section for 14N(n,p)14C","2.01","3.67","28"," ","W.Bollmann,W.Zuenti","1951","Helvetica Physica Acta 24,517 (1951)"
"21232003","21232.x4","N-14","N,P","CS","(( Maxwellian average Cross section for 35Cl(n,p)35S )/( Maxwellian average Cross section for 14N(n,p)14C ))","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","A.Gibert,F.Roggen,J.Rossel","1944","Helvetica Physica Acta 17,97 (1944)"
"21249002","21249.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","14.1","14.1","1"," ","B.Vaucher,J.C.Alder,C.Joseph,G.A.Grin,A.Henchoz","1965","Helvetica Physica Acta 38,371 (1965); Private communication: Grin  (1967); Progress report: EANDC(OR)-40L 4 (1965)"
"21249003","21249.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","14.1","14.1","2"," ","B.Vaucher,J.C.Alder,C.Joseph,G.A.Grin,A.Henchoz","1965","Helvetica Physica Acta 38,371 (1965); Private communication: Grin  (1967); Progress report: EANDC(OR)-40L 4 (1965)"
"21266002","21266.x4","N-14","N,2N","CS","Cross section for 14N(n,2n)13N","14.13","14.13","1"," ","M.Cevolani,S.Petralia","1962","Nuovo Cimento 26,1328 (1962)"
"21414002","21414.x4","N-14","N,P","CS","Maxwellian average Cross section for 14N(n,p)14C","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","P.Cuer,J-P.Longchamp,S.Gorodetzky","1951","Journal de Physique 12,6S (1951)"
"21461003","21461.x4","N-14","N,A","CS","Cross section for 14N(n,alpha)11B","14.9","14.9","1"," ","B.Leroux,K.Sordo,K.El-Hammami,J.Dalmas,R.Chastel,G.Lamot,C.Fayard,J.Hajj Boutros","1968","Nuclear Physics,Section A 116,(1),196 (1968); Light Nuclei Colloquium,Lyon,1966 C1,93 (1966); Journal de Physique - Colloque 27,C1-93 (1966)"
"21461005","21461.x4","N-14","N,A","DA","Partial differential cross section d/dA for 14N(n,alpha)11B","14.9","14.9","7"," ","B.Leroux,K.Sordo,K.El-Hammami,J.Dalmas,R.Chastel,G.Lamot,C.Fayard,J.Hajj Boutros","1968","Nuclear Physics,Section A 116,(1),196 (1968); Light Nuclei Colloquium,Lyon,1966 C1,93 (1966); Journal de Physique - Colloque 27,C1-93 (1966)"
"21461007","21461.x4","N-14","N,A","DA","Partial differential cross section d/dA for 14N(n,alpha)11B","14.9","14.9","7"," ","B.Leroux,K.Sordo,K.El-Hammami,J.Dalmas,R.Chastel,G.Lamot,C.Fayard,J.Hajj Boutros","1968","Nuclear Physics,Section A 116,(1),196 (1968); Light Nuclei Colloquium,Lyon,1966 C1,93 (1966); Journal de Physique - Colloque 27,C1-93 (1966)"
"21642002","21642.x4","N-14","N,P","CS","Maxwellian average Cross section for 14N(n,p)14C","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","R.Batchelor","1949","Report other than progress report: AERE-N/R-370  (1949)"
"21677003","21677.x4","N-14","N,INL","DA","Partial diff. gamma em. cross section d/dA for 14N(n,Inelastic)14N","14.1","14.1","4"," ","G.Clayeux,G.Grenier","1969","Report other than progress report: CEA-R-3807  (1969)"
"21677004","21677.x4","N-14","N,D","DA","Partial diff. gamma em. cross section d/dA for 14N(n,d)13C","14.1","14.1","2"," ","G.Clayeux,G.Grenier","1969","Report other than progress report: CEA-R-3807  (1969)"
"21677005","21677.x4","N-14","N,A","DA","Partial diff. gamma em. cross section d/dA for 14N(n,alpha)11B","14.1","14.1","2"," ","G.Clayeux,G.Grenier","1969","Report other than progress report: CEA-R-3807  (1969)"
"21679002","21679.x4","N-14","N,INL","DA","Partial diff. gamma em. cross section d/dA for 14N(n,Inelastic)14N","6.6","6.6","2"," ","A.Bertin,F.Bertrand,G.Clayeux","1970","Report other than progress report: CEA-R-4047  (1970); Report other than progress report: CEA-R-3808  (1969)"
"21679003","21679.x4","N-14","N,A","DA","Partial diff. gamma em. cross section d/dA for 14N(n,alpha)11B","6.6","6.6","1"," ","A.Bertin,F.Bertrand,G.Clayeux","1970","Report other than progress report: CEA-R-4047  (1970); Report other than progress report: CEA-R-3808  (1969)"
"21984077","21984.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","14.2","14.2","10"," ","M.Baba,M.Ono,N.Yabuta,T.Kikuti,N.Hirakawa","1986","Radiation Effects 92,223 (1986)"
"21984078","21984.x4","N-14","N,EL","CS","Cross section for 14N(n,Elastic)14N","14.2","14.2","1"," ","M.Baba,M.Ono,N.Yabuta,T.Kikuti,N.Hirakawa","1986","Radiation Effects 92,223 (1986)"
"22078002","22078.x4","N-14","N,P","CS","Maxwellian average Cross section for 14N(n,p)14C","0.025","0.0524","10"," ","K.Brehm,H.Becker,C.Rolfs,H.Trauvetter,F.Kappeler,W.Ratynski","1988","Zeitschrift fuer Physik,Section A 330,167 (1988)"
"22081002","22081.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","7.7","7.7","12"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081003","22081.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","7.9","7.9","12"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081004","22081.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","8.12","8.12","12"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081005","22081.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","9.0","9.0","12"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081006","22081.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","10.3","10.3","12"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081007","22081.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","10.65","10.65","17"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081008","22081.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","11.1","11.1","12"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081009","22081.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","11.5","11.5","18"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081010","22081.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","12.4","12.4","18"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081011","22081.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","13.5","13.5","18"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081012","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.65","10.65","17"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081013","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.5","11.5","16"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081014","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","12.4","12.4","13"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081015","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","13.5","13.5","11"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081016","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","7.7","7.7","12"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081017","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","7.9","7.9","12"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081018","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","8.12","8.12","12"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081019","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","9.0","9.0","11"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081020","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.3","10.3","12"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081021","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.65","10.65","17"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081022","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.1","11.1","12"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081023","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.5","11.5","18"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081024","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","12.4","12.4","17"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081025","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","13.5","13.5","18"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081026","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","7.7","7.7","11"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081027","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","7.9","7.9","11"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081028","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","8.12","8.12","11"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081029","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","9.0","9.0","10"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
