subentry,X4file,target,reaction,measure,description,ENmin,ENmax,rows,uncertainties,authors,year,reference
"30922003","30922.x4","Be-9","N,T","DA","Partial differential cross section d/dA for 9Be(n,t)7Li","14.6","14.6","7"," ","M.Zadro,S.Blagus,D.Miljanic,D.Rendic","1987","Nuclear Science and Engineering 95,79 (1987); Int.Conf.on Fast Neutr.Phys.,Dubrovnik,26-31 May 1986 ,271 (1986)"
"30929004","30929.x4","Be-9","N,TOT","CS","Spectrum average Cross section for 9Be(n,Total)","0.024399999999999998","0.14400000000000002","2"," ","Cui Yunfeng,Yu Ansun,Ma Hongchang","1982","Atomic Energy Science and Technology 16,1 (1982); Report other than progress report: HSJ-82291 6 (1982)"
"31178002","31178.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","1.6e-08","3.8e-07","25"," ","V.P.Duggal,C.L.Thaper","1962","Review of Scientific Instruments 33,49 (1962)"
"31309002","31309.x4","Be-9","N,P","CS","Cross section for 9Be(n,p)9Li","14.81","14.81","1"," ","Gy.Bornemisza","1962","Atomki Koezlemenyek 4,79 (1962)"
"31309003","31309.x4","Be-9","N,P","CS","Cross section for 9Be(n,p)9Li","14.81","14.81","1"," ","Gy.Bornemisza","1962","Atomki Koezlemenyek 4,79 (1962)"
"31544002","31544.x4","Be-9","N,T","DA","Differential c/s with respect to angle for 9Be(n,t)7Li","14.9","14.9","2"," ","Hongyu Zhou,Ping Wang,Hai Song,Fucai Wu,Fuguo Deng,Ming Hua,Yiming Yan,A.A.Pasternak","2004","Nuclear Science and Engineering 146,237 (2004)"
"31558004","31558.x4","Be-9","N,G","CS","Partial cross section for 9Be(n,gamma)10Be","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","Zs.Revay,G.L.Molnar","2003","Radiochimica Acta 91,361 (2003); J.of Radioanalytical and Nuclear Chemistry 244,383 (2000)"
"31605002","31605.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","8.17","10.27","20"," ","X.Ruan,G.Chen,Z.Zhou,H.Tang,X.Li,J.Jiang,H.Huang,Q.Zhong,B.Qi,J.Bao,L.Chen,J.Zhang","2007","High Energy Physics and Nucl.Physics,Chinese ed. 31,442 (2007)"
"31671005","31671.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","5.9","6.4","20"," ","Jinxiang Chen,Pei Zhu,Xiaoyong Mao,Xiangqing Li,Guanren Shen,Jingshang Zhang,Yinlu Han","2009","Annals of Nuclear Energy 36,668 (2009)"
"31671007","31671.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","5.9","6.4","2"," ","Jinxiang Chen,Pei Zhu,Xiaoyong Mao,Xiangqing Li,Guanren Shen,Jingshang Zhang,Yinlu Han","2009","Annals of Nuclear Energy 36,668 (2009)"
"31768019","31768.x4","Be-9","N,G","CS","Partial cross section for 9Be(n,gamma)10Be","2.5299999999999998e-08","2.5299999999999998e-08","5"," ","R.B.Firestone,Zs.Revay","2016","Physical Review,Part C,Nuclear Physics 93,054306 (2016)"
"31768020","31768.x4","Be-9","N,G","CS","Cross section for 9Be(n,gamma)10Be","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","R.B.Firestone,Zs.Revay","2016","Physical Review,Part C,Nuclear Physics 93,054306 (2016)"
"32516003","32516.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","14.7","14.7","5"," ","Wan Dairong,Cao Jianhua,Dai Yunsheng,Liang Xuecai","1991","High Energy Physics and Nucl.Physics,Chinese ed. 15,(2),165 (1991)"
"32723002","32723.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","8.19","8.19","26"," ","Zhang Yaling,Ruan Xichao,Yao Zeen,Huang Hanxiong,Li Xia,Zhou Zuying,Tang Hongqing,Nie Yangbo,Bao Jie","2011","J,CNPR28,366 (2011)"
"40082002","40082.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.07","5.55","14"," ","V.V.Filippov,M.N.Nikolaev","1968","Nuclear Data for Computations Sem.,Dubna 1968 ASS-68/17 (1968); Report other than progress report: ICD-3 93 (1966); Atomnaya Energiya 15,(7),493 (1963)"
"40207002","40207.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","4.521e-09","1.1609999999999999e-05","501"," ","V.F.Gerasimov,V.S.Zenkevich,S.S.Moskalev,D.A.Markov,A.V.Kheruvimov","1972","Report other than progress report: IAE-2222  (1972)"
"40207003","40207.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","4.521e-09","1.1609999999999999e-05","503"," ","V.F.Gerasimov,V.S.Zenkevich,S.S.Moskalev,D.A.Markov,A.V.Kheruvimov","1972","Report other than progress report: IAE-2222  (1972)"
"40207004","40207.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","4.521e-09","1.1609999999999999e-05","503"," ","V.F.Gerasimov,V.S.Zenkevich,S.S.Moskalev,D.A.Markov,A.V.Kheruvimov","1972","Report other than progress report: IAE-2222  (1972)"
"40207005","40207.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","4.521e-09","1.1609999999999999e-05","504"," ","V.F.Gerasimov,V.S.Zenkevich,S.S.Moskalev,D.A.Markov,A.V.Kheruvimov","1972","Report other than progress report: IAE-2222  (1972)"
"40207006","40207.x4","Be-9","N,TOT","CS","Average Cross section for 9Be(n,Total)"," "," ","4"," ","V.F.Gerasimov,V.S.Zenkevich,S.S.Moskalev,D.A.Markov,A.V.Kheruvimov","1972","Report other than progress report: IAE-2222  (1972)"
"40221002","40221.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","4.0","4.0","17"," ","G.V.Gorlov,N.S.Lebedeva,V.M.Morozov","1964","Doklady Akademii Nauk 158,(3),574 (1964); Soviet Physics-Doklady 9,806 (1965)"
"40221003","40221.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","4.0","4.0","1"," ","G.V.Gorlov,N.S.Lebedeva,V.M.Morozov","1964","Doklady Akademii Nauk 158,(3),574 (1964); Soviet Physics-Doklady 9,806 (1965)"
"40338002","40338.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","4.37","4.37","5"," ","V.I.Trykova,V.Ja.Baryba","1975","Report other than progress report: YK-19 66 (1975)"
"40425003","40425.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","14.0","14.0","1"," ","N.N.Flerov,K.M.Talyzin","1958","Atomnaya Energiya 5,(6),657 (1958); Soviet Atomic Energy 5,1601 (1959); Reactor Science (J.Nucl.Energy,Part A) 11,174 (1960)"
"40709013","40709.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","14.8","14.8","1"," ","M.M.Khaletskij","1956","Doklady Akademii Nauk 113,(2),305 (1956); Soviet Physics-Doklady 2,129 (1957)"
"40712002","40712.x4","Be-9","N,A","CS","Cross section for 9Be(n,alpha)6He","1.0","7.0","7"," ","S.S.Vasil'Ev,V.V.Komarov,A.M.Popova","1958","Doklady Akademii Nauk 119,(5),914 (1958); Soviet Physics-Doklady 3,354 (1958); Atomnaya Energiya,Supplement 1957,(5),92 (1957); Soviet Atomic Energy,Supplement 1957,(5),69 (1957)"
"40712003","40712.x4","Be-9","N,T","CS","Cross section for 9Be(n,t)7Li","14.0","16.0","3"," ","S.S.Vasil'Ev,V.V.Komarov,A.M.Popova","1958","Doklady Akademii Nauk 119,(5),914 (1958); Soviet Physics-Doklady 3,354 (1958); Atomnaya Energiya,Supplement 1957,(5),92 (1957); Soviet Atomic Energy,Supplement 1957,(5),69 (1957)"
"40790003","40790.x4","Be-9","N,2N","CS","Partial cross section for 9Be(n,2n)8Be","14.1","14.1","3"," ","S.A.Myachkova,V.P.Perelygin","1961","Zhurnal Eksperimental'noi i Teoret. Fiziki 40,(5),1244 (1961); Soviet Physics - JETP 13,876 (1961)"
"40790004","40790.x4","Be-9","N,A","CS","Cross section for 9Be(n,alpha)6He","14.1","14.1","1"," ","S.A.Myachkova,V.P.Perelygin","1961","Zhurnal Eksperimental'noi i Teoret. Fiziki 40,(5),1244 (1961); Soviet Physics - JETP 13,876 (1961)"
"40790005","40790.x4","Be-9","N,T","CS","Cross section for 9Be(n,t)7Li","14.1","14.1","1"," ","S.A.Myachkova,V.P.Perelygin","1961","Zhurnal Eksperimental'noi i Teoret. Fiziki 40,(5),1244 (1961); Soviet Physics - JETP 13,876 (1961)"
"41199002","41199.x4","Be-9","N,TOT","CS","Fission spectrum average Cross section for 9Be(n,Total)","1.0","1.0","1"," ","B.Ya.Guzhovskiy,A.N.Grebennikov,V.P.Gorelov,G.G.Farafonov,V.S.Rudnev","1994","Conf.on Nucl.Data for Sci.and Techn.,Gatlinburg 1994 ,254 (1994)"
"41227005","41227.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","3.2","4.5","4"," ","Yu.G.Zubov,N.S.Lebedeva,V.M.Morozov","1961","Neitronnaya Fizika,Moskva 1961 ,298 (1961); Sov.Progr.in Neutr.Phys.,New York 1961 ,219 (1961)"
"41260002","41260.x4","Be-9","N,A","CS","(( Fission spectrum average Cross section for 9Be(n,2n+alpha)4He )-( Fission spectrum average Cross section for 9Be(n,alpha)6He ))","1.0","1.0","1"," ","B.G.Dubovsky,A.V.Kamaev,E.F.Makarov","1957","Atomnaya Energiya 2,(3),279 (1957); Soviet Atomic Energy 2,(3),340 (1957); Journal of Nuclear Energy 6,172 (1957)"
"41260004","41260.x4","Be-9","N,A","CS","(( Fission spectrum average Cross section for 9Be(n,2n+alpha)4He )-( Fission spectrum average Cross section for 9Be(n,alpha)6He ))","1.0","1.0","1"," ","B.G.Dubovsky,A.V.Kamaev,E.F.Makarov","1957","Atomnaya Energiya 2,(3),279 (1957); Soviet Atomic Energy 2,(3),340 (1957); Journal of Nuclear Energy 6,172 (1957)"
"41260005","41260.x4","Be-9","N,A","CS","(( Fission spectrum average Cross section for 9Be(n,2n+alpha)4He )-( Fission spectrum average Cross section for 9Be(n,alpha)6He ))","1.0","1.0","1"," ","B.G.Dubovsky,A.V.Kamaev,E.F.Makarov","1957","Atomnaya Energiya 2,(3),279 (1957); Soviet Atomic Energy 2,(3),340 (1957); Journal of Nuclear Energy 6,172 (1957)"
"41260006","41260.x4","Be-9","N,A","CS","(( Fission spectrum average Cross section for 9Be(n,2n+alpha)4He )-( Fission spectrum average Cross section for 9Be(n,alpha)6He ))","1.0","1.0","1"," ","B.G.Dubovsky,A.V.Kamaev,E.F.Makarov","1957","Atomnaya Energiya 2,(3),279 (1957); Soviet Atomic Energy 2,(3),340 (1957); Journal of Nuclear Energy 6,172 (1957)"
"41260007","41260.x4","Be-9","N,A","CS","(( Fission spectrum average Cross section for 9Be(n,2n+alpha)4He )-( Fission spectrum average Cross section for 9Be(n,alpha)6He ))","1.0","1.0","1"," ","B.G.Dubovsky,A.V.Kamaev,E.F.Makarov","1957","Atomnaya Energiya 2,(3),279 (1957); Soviet Atomic Energy 2,(3),340 (1957); Journal of Nuclear Energy 6,172 (1957)"
"41260008","41260.x4","Be-9","N,A","CS","(( Fission spectrum average Cross section for 9Be(n,2n+alpha)4He )-( Fission spectrum average Cross section for 9Be(n,alpha)6He ))","1.0","1.0","1"," ","B.G.Dubovsky,A.V.Kamaev,E.F.Makarov","1957","Atomnaya Energiya 2,(3),279 (1957); Soviet Atomic Energy 2,(3),340 (1957); Journal of Nuclear Energy 6,172 (1957)"
"41311002","41311.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","4.0","4.0","1"," ","G.V.Gorlov,N.S.Lebedeva,V.M.Morozov","1967","Yadernaya Fizika 6,910 (1967); Soviet Journal of Nuclear Physics 6,663 (1968)"
"41401002","41401.x4","Be-9","N,EL","CS","Average Cross section for 9Be(n,Elastic)9Be","0.0015","0.442","20"," ","D.I.Lyapin,L.V.Mitsyna,A.B.Popov,I.M.Salamatin,G.S.Samosvat","1989","Report other than progress report: JINR-P3-89-408  (1989)"
"41401005","41401.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","0.0015","0.253","36"," ","D.I.Lyapin,L.V.Mitsyna,A.B.Popov,I.M.Salamatin,G.S.Samosvat","1989","Report other than progress report: JINR-P3-89-408  (1989)"
"41648003","41648.x4","Be-9","N,G","CS","Maxwellian average Cross section for 9Be(n,gamma)10Be","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","Yu.A.Prokhorov","1956","Thesis or dissertation: Prokhorov  (1956)"
"V0102006","V0102.x4","Be-9","N,G","CS","Maxwellian average Cross section for 9Be(n,gamma)10Be","0.03","0.03","1"," ","Z.Y.Bao,H.Beer,F.Kaeppeler,F.Voss,K.Wisshak,T.Rauscher","2000","Atomic Data and Nuclear Data Tables 76,70 (2000); Report containing conference proc.: EUR-23883 55 (2010); Astrophysical Journal,Supplement 80,403 (1992); Atomic Data and Nuclear Data Tables 36,411 (1987)"
"V1001017","V1001.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001017","V1001.x4","Be-9","N,EL","CS","Cross section for 9Be(n,gamma)10Be","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001017","V1001.x4","Be-9","N,EL","CS","Scattering radius for 9Be(n,Elastic)9Be","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001017","V1001.x4","Be-9","N,G","CS","Cross section for 9Be(n,Elastic)9Be","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001017","V1001.x4","Be-9","N,G","CS","Cross section for 9Be(n,gamma)10Be","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001017","V1001.x4","Be-9","N,G","CS","Scattering radius for 9Be(n,Elastic)9Be","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
